domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
saloof.com,Saloof - My Ecommerce Resources -,,,60,196277,2026-04-19T01:32:19.993510982Z,"['17TRACK', 'AWIN', 'AWS WAF Challenge', 'AdRoll', 'Affiliatly', 'AfterShip', 'Aircall', 'Alternate Protocol', 'Angular', 'Apture Linking Platform', 'BIP', 'Better Lead Generation Services', 'Builder', 'CJ Dropshipping', 'CM Commerce', 'Campaign Monitor Widget', 'Cart.com', 'Cheq', 'Cloudflare', 'Cloudflare CDN', 'Commission Junction', 'Constant Contact', 'Content Delivery Network', 'Dash Hudson', 'Dialpad', 'Eber', 'EmbedPress', 'Emplifi', 'Express', 'Fireblade', 'FirstPromoter', 'GZIP Module', 'GetResponse', 'GoAffPro', 'Google', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Grammarly', 'Hootsuite Badge', 'Iconosquare', 'Impact', 'Khoros', 'Linktree', 'Mapp', 'Mavrck', 'Monster', 'NFOrce Internet', 'Nginx', 'OLO', 'Omnisend', 'PHP', 'PageFly', 'PepperJam Network', 'Platform.sh', 'Post Affiliate Pro', 'QUIC', 'ReturnGO', 'RingCentral', 'Rush', 'SMSBump', 'Salesforce Experience Cloud', 'Secomapp', 'Semrush', 'SendGrid Widget', 'SendPulse', 'Sendible', 'ShareASale', 'Shopify', 'Shopify Collabs', 'Sinch', 'Sprout Social', 'Superfiliate', 'Taboola Direct', 'Tailwind', 'Tailwind CSS', 'Tapfiliate', 'Telegram', 'Theme In WP', 'UTF-8', 'UpPromote', 'Upfluence', 'WordPress', 'WordPress Multisite', 'admitad', 'jQuery', 'vCommission']"
linezine.com,"AI Tools for Business, Guides, Reviews | LineZine",LineZine,,72,1388,2026-03-18T23:13:53.096145037Z,"['Better Lead Generation Services', 'Content Delivery Network', 'Microdata for Google Shopping', 'Next.js', 'OpenPanel', 'Pleroma', 'Sendible', 'Sitelinks Search Box', 'Tailwind CSS', 'UTF-8', 'Vercel']"
aisocialposter.com,"The Best Ai Social Media Scheduler, Grow your Brand & Followers online! – AI post generated and scheduled",,,55,4330,2026-03-15T09:10:54.287923722Z,"['Alternate Protocol', 'BetterDocs', 'Content Delivery Network', 'EmbedPress', 'Hootsuite Badge', 'Instagram Follow Button', 'Kadence WP', 'Nginx', 'PHP', 'PWA', 'Sendible', 'Sprout Social', 'StatCounter', 'Theme In WP', 'UTF-8', 'WordPress', 'WordPress Multisite', 'YouTube', 'jQuery']"
asteriskrealestate.co,Real Estate Marketing Agency | Buyer & Seller Lead Generation,,,67,23062,2026-03-05T04:45:17.300190639Z,"['AJAX Libraries API', 'Alternate Protocol', 'Better Lead Generation Services', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Contact Form Plugin', 'Content Delivery Network', 'Drag and Drop Multiple File Upload', 'EmbedPress', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Font Awesome', 'Futurio', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'HubSpot Conversations', 'HubSpot WordPress Plugin', 'Hubspot', 'Max Mega Menu', 'Max Mega Menu Pro', 'Microdata for Google Shopping', 'Nginx', 'PHP', 'Page scroll to id', 'QUIC', 'Sassy Social Share', 'Sendible', 'Smart Slider 3', 'Theme In WP', 'UTF-8', 'WP Engine', 'WPBakery', 'WordPress', 'WordPress Multisite', 'eLand', 'jQuery']"
localfy.me,Localfy — Faster. Smarter. Cheaper.,,,47,8796,2025-12-25T19:52:38.339302503Z,"['Content Delivery Network', 'InMoment', 'NFOrce Internet', 'Next.js', 'Pleroma', 'Sendible', 'Stripe', 'UTF-8', 'Vercel']"
saascompare.com,SaaS Compare - Find the Best SaaS Solutions for Your Business,,,62,24071,2025-12-17T14:13:32.768097149Z,"['Bulma', 'FormSubmit', 'GZIP Module', 'Google Analytics', 'Google Cloud', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Tag Manager', 'Hootsuite Badge', 'IcoMoon', 'Meet Edgar', 'PartnerStack', 'Rush', 'Semrush', 'Sendible', 'Tailwind CSS', 'UTF-8']"
whiskeyandwasabi.com,Whiskey + Wasabi,,,50,899,2025-11-29T00:12:46.37935533Z,"['Content Delivery Network', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'QUIC', 'Sendible', 'UTF-8', 'YouTube']"
easybear.co.uk,"Easy Bear | Video Production in Yorkshire,UK",Easy Bear,GBR,72,118496,2025-11-20T18:48:19.442298287Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Amazon WAF Blocked', 'Apture Linking Platform', 'Content Delivery Network', 'DAV', 'Endis', 'Express', 'Fastly', 'Fastly CDN', 'Financial Services Guide', 'GZIP Module', 'Google Related Website Sites', 'Microdata for Google Shopping', 'NFOrce Internet', 'PWA', 'QUIC', 'SMC', 'Sendible', 'SiteW', 'Sitelinks Search Box', 'Subversion', 'UTF-8', 'Vector Internet Services', 'Wix', 'Wix Media', 'eLand', 'mlcom']"
expertincubators.com,Automating Profits Using Ai,,,67,6088,2025-11-20T02:06:19.434502472Z,"['Apture Linking Platform', 'Authorize.net', 'Better Lead Generation Services', 'Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Google', 'Google Analytics', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Cloud Storage', 'Google Font API', 'Google Tag Manager', 'Nuxt.js', 'Sendible', 'Tailwind CSS', 'UTF-8', 'Vimeo', 'reCAPTCHA', 'shadcn ui']"
heroicrankings.com,Rank Like A Hero | Heroic Rankings,,,72,54747,2025-11-19T09:03:56.514931667Z,"['501c3 Status Nonprofit', 'AWS WAF Challenge', 'Apture Linking Platform', 'Baidu Cloud', 'Better Lead Generation Services', 'Calendly', 'Cloudflare', 'Cloudflare CDN', 'Clutch', 'Fireblade', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Hootsuite Badge', 'InitiativeS', 'Instagram Follow Button', 'NFOrce Internet', 'Next.js', 'Pleroma', 'Python', 'QUIC', 'Rush', 'Sendible', 'Tailwind CSS', 'TradingView', 'Twitter Ads', 'UTF-8', 'Weglot', 'Yandex Hosting', 'shadcn ui']"
